name,neighbourhood_group,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths,nb_count,host_id_count,price-transform
Condo i,Bronx,Entire home/apt,30,48,88,4.29,1,215,48,No License,4.58,3.0,5,2.0,56,1,3.2057161516293715
Rental ,Manhattan,Entire home/apt,2,4,30,1.56,84,133,4,Exempt,4.5,0.0,1,1.0,204,75,3.1096590222527896
Rental ,Manhattan,Entire home/apt,30,84,31,2.92,1,180,32,No License,4.85,2.0,3,1.0,1063,1,3.0771818022943487
Townhou,Brooklyn,Private room,30,57,59,3.37,15,365,37,No License,4.77,1.0,1,2.0,664,15,2.7534287921185427
Rental ,Queens,Private room,30,2,1371,0.04,1,365,0,No License,4.39,1.0,1,1.0,138,1,2.724259801377724
Guest s,Brooklyn,Entire home/apt,30,98,40,4.03,1,35,39,No License,4.57,1.0,1,1.0,57,1,2.724259801377724
Rental ,Brooklyn,Entire home/apt,30,91,55,3.33,1,0,34,No License,4.85,2.0,2,1.0,28,1,3.1853010902004706
Rental ,Brooklyn,Private room,30,2,97,0.24,9,348,2,No License,4.39,1.0,1,1.0,160,5,2.5525569080552093
Rental ,Queens,Entire home/apt,30,60,32,3.29,3,315,37,No License,4.93,2.0,2,1.0,131,3,3.1853010902004706
Rental ,Manhattan,Entire home/apt,31,5,65,0.41,3,237,5,No License,3.4,2.0,2,1.0,1063,2,2.9429762936938837
Home in,Brooklyn,Private room,30,97,1398,0.85,1,339,0,No License,4.76,1.0,2,1.5,178,1,2.8836824505315013
Rental ,Brooklyn,Private room,30,188,122,3.7,2,86,22,No License,4.74,1.0,1,1.0,178,2,2.804793885493015
Rental ,Queens,Private room,30,334,32,4.48,1,89,45,No License,4.91,1.0,1,1.0,69,1,2.8648375825156465
Rental ,Manhattan,Entire home/apt,30,58,97,1.11,2,89,17,No License,4.33,2.0,3,1.5,1063,1,3.058306597602826
Rental ,Manhattan,Entire home/apt,30,79,102,1.16,2,89,6,No License,4.77,2.0,2,2.0,1063,2,3.269940447843324
Rental ,Brooklyn,Private room,30,1,535,0.06,31,115,0,No License,4.39,1.0,1,1.0,751,24,2.4861066034802874
Home in,Queens,Private room,30,5,701,0.1,267,55,0,No License,5.0,1.0,1,2.0,170,87,2.447734313727862
Rental ,Manhattan,Entire home/apt,30,22,61,3.04,1,328,22,No License,4.95,1.0,2,1.0,302,1,3.0878855535794383
Home in,Queens,Entire home/apt,30,3,635,0.12,267,339,0,No License,3.67,2.0,2,1.0,136,87,3.1175636345653452
Rental ,Manhattan,Entire home/apt,1,21,88,1.76,15,240,21,Exempt,4.9,0.0,4,1.0,204,13,3.255482183571822
Rental ,Queens,Private room,1,7,29,1.58,1,265,7,OSE,4.0,4.0,2,1.5,136,1,2.747802745310898
Condo i,Brooklyn,Entire home/apt,30,64,38,4.67,1,0,56,No License,4.74,2.0,2,1.0,969,1,3.2343439149127935
Rental ,Manhattan,Entire home/apt,1,43,23,4.61,12,0,43,Exempt,4.84,3.0,4,1.0,1063,12,3.37622725684012
Rental ,Manhattan,Entire home/apt,1,7,51,0.61,15,291,7,Exempt,4.71,1.0,1,1.0,204,13,3.260690701933083
Rental ,Brooklyn,Private room,1,116,24,4.15,6,20,40,OSE,4.68,1.0,1,1.0,969,6,2.894439972077526
Townhou,Queens,Private room,30,8,158,0.13,93,297,1,No License,4.88,1.0,1,1.0,170,81,2.5317360380969305
Rental ,Brooklyn,Private room,30,4,263,0.34,1,267,4,No License,4.75,1.0,1,1.0,969,1,2.724259801377724
Rental ,Brooklyn,Entire home/apt,30,97,41,2.47,1,0,45,No License,4.85,1.0,1,1.0,210,1,2.887312033330232
Home in,Queens,Entire home/apt,30,14,88,1.69,1,365,14,No License,5.0,3.0,3,1.0,241,1,3.094783464834754
Rental ,Bronx,Private room,30,3,147,0.39,2,89,3,No License,5.0,2.0,1,1.0,7,2,2.724259801377724
Rental ,Brooklyn,Entire home/apt,30,29,1830,0.24,1,53,0,No License,4.59,1.0,1,1.0,160,1,2.965852458546067
Rental ,Queens,Entire home/apt,30,99,14,4.15,3,158,31,No License,4.6,1.0,2,1.0,138,3,2.9517727088869
Townhou,Queens,Private room,30,3,251,0.17,236,53,2,No License,5.0,1.0,1,1.0,170,62,2.473751489171697
Rental ,Manhattan,Entire home/apt,30,150,60,1.57,1,365,27,No License,4.86,2.0,2,1.0,1063,1,3.2977986197356843
Rental ,Brooklyn,Private room,30,155,33,4.05,1,0,45,No License,4.81,2.0,3,1.0,969,1,3.214256889436886
Rental ,Brooklyn,Entire home/apt,30,61,136,0.45,1,0,10,No License,4.79,2.0,6,1.0,178,1,3.2858439856111104
Home in,Brooklyn,Entire home/apt,30,74,30,4.34,1,0,48,No License,4.85,3.0,3,1.0,664,1,3.0042797123413307
Townhou,Queens,Private room,30,3,563,0.05,249,47,0,No License,4.0,1.0,1,1.0,170,70,2.60854424575946
Rental ,Manhattan,Entire home/apt,3,9,3,4.43,1,93,9,Exempt,4.33,2.0,3,1.0,140,1,3.022772820669922
Rental ,Manhattan,Entire home/apt,2,363,14,7.22,84,0,65,Exempt,4.41,1.0,2,1.0,204,75,3.1080482245464873
Loft in,Brooklyn,Private room,30,174,123,1.39,2,273,16,No License,4.55,1.0,2,1.0,969,2,2.804793885493015
Rental ,Brooklyn,Entire home/apt,30,33,75,1.75,1,365,19,No License,4.85,1.0,2,1.0,35,1,2.965852458546067
Home in,Queens,Private room,30,88,40,5.81,1,179,72,No License,4.94,1.0,1,1.0,131,1,2.827617620540271
Rental ,Manhattan,Entire home/apt,30,2,723,0.06,139,365,0,No License,4.39,0.0,1,1.0,158,129,2.887312033330232
Boutiqu,Manhattan,Private room,1,12,17,0.72,4,360,11,Exempt,4.75,1.0,1,1.0,1063,4,2.914839672726461
Rental ,Queens,Private room,30,24,122,0.18,1,365,4,No License,4.74,1.0,2,1.0,163,1,2.8362922958534744
Home in,Brooklyn,Entire home/apt,30,137,4,1.58,1,269,3,No License,4.74,1.0,2,1.0,5,1,2.6567249660442998
Condo i,Brooklyn,Entire home/apt,30,2,27,0.26,1,365,2,No License,4.39,4.0,4,3.0,83,1,3.314597328567011
Rental ,Manhattan,Private room,3,3,15,3.0,8,132,3,Exempt,3.67,1.0,1,1.0,23,8,2.8687030856226254
Rental ,Queens,Entire home/apt,30,44,131,2.36,1,214,23,No License,4.75,2.0,3,1.0,53,1,3.0861319469347137
Home in,Manhattan,Private room,30,55,32,2.93,1,270,36,No License,4.84,1.0,1,1.0,158,1,3.0753542716827496
Rental ,Manhattan,Entire home/apt,30,9,62,0.09,1,362,7,No License,4.89,0.0,1,1.0,1063,1,3.1191154596054207
Rental ,Manhattan,Entire home/apt,4,46,55,1.48,7,272,17,Exempt,4.8,0.0,2,1.0,1063,7,3.001877497084522
Home in,Brooklyn,Entire home/apt,3,78,18,2.56,1,337,27,OSE,4.91,4.0,4,2.0,190,1,3.281972562589499
Condo i,Queens,Entire home/apt,30,54,64,3.06,1,0,43,No License,4.89,3.0,3,3.0,53,1,3.1469161346566445
Rental ,Manhattan,Entire home/apt,30,27,66,0.53,6,176,4,No License,4.96,1.0,3,1.0,1063,3,3.148297041946351
Rental ,Manhattan,Private room,30,35,36,0.39,1,78,2,No License,4.91,1.0,1,1.0,158,1,2.9517727088869
Home in,Brooklyn,Entire home/apt,30,42,54,3.16,1,180,38,No License,4.76,2.0,4,2.0,969,1,3.239106667783521
Rental ,Brooklyn,Private room,30,9,76,1.62,2,270,9,No License,4.89,1.0,1,1.5,664,2,2.963092161419059
Rental ,Queens,Private room,30,2,220,0.26,1,365,2,No License,4.39,1.0,1,1.0,145,1,2.804793885493015
Rental ,Brooklyn,Entire home/apt,30,170,41,1.94,3,60,25,No License,4.65,7.0,10,2.0,160,3,3.4378958917447586
Rental ,Manhattan,Entire home/apt,30,3,122,0.45,1,155,3,No License,5.0,1.0,1,1.0,204,1,3.239106667783521
Rental ,Brooklyn,Entire home/apt,30,5,36,0.32,32,365,3,No License,4.6,3.0,3,2.0,969,24,3.1206578364383843
Rental ,Manhattan,Entire home/apt,30,2,196,0.26,2,365,2,No License,4.39,0.0,1,1.0,204,1,3.239106667783521
Rental ,Manhattan,Entire home/apt,30,13,17,0.2,3,40,1,No License,4.92,1.0,2,1.0,1063,3,2.9213338855893958
Service,Manhattan,Entire home/apt,30,4,216,0.26,34,149,2,No License,4.75,0.0,1,1.0,204,14,3.1780919449723655
Townhou,Queens,Entire home/apt,30,12,159,0.86,6,365,10,No License,4.33,3.0,4,1.0,184,6,3.2437734396840283
Condo i,Manhattan,Entire home/apt,30,1,54,0.54,93,178,1,No License,4.39,1.0,1,1.0,204,81,3.156424576852824
Rental ,Manhattan,Entire home/apt,30,1,77,0.38,1,267,1,No License,4.39,1.0,1,1.0,1063,1,2.8725192070793772
Rental ,Brooklyn,Entire home/apt,30,20,122,0.78,1,281,8,No License,4.95,1.0,1,1.0,210,1,2.965852458546067
Rental ,Brooklyn,Entire home/apt,30,1,15,1.0,4,360,1,No License,4.39,1.0,1,1.0,37,1,2.965852458546067
Guest s,Brooklyn,Entire home/apt,30,137,56,2.34,1,118,13,No License,5.0,1.0,1,1.0,10,1,2.9488706992255116
Townhou,Brooklyn,Private room,1,108,33,1.02,9,361,9,Exempt,4.68,1.0,1,1.0,664,7,3.058306597602826
Rental ,Brooklyn,Entire home/apt,30,44,179,2.59,10,365,25,No License,4.93,2.0,2,1.5,969,10,3.2537192772785013
Loft in,Brooklyn,Entire home/apt,30,1,55,0.53,1,37,1,No License,4.39,0.0,3,1.0,969,1,3.0042797123413307
Townhou,Brooklyn,Private room,30,218,34,5.91,15,270,47,No License,4.82,1.0,1,2.0,664,15,2.7801576351167334
Rental ,Brooklyn,Private room,30,44,1527,0.31,1,256,0,No License,4.8,1.0,1,1.0,210,1,2.7118145614936964
Rental ,Manhattan,Entire home/apt,30,28,44,2.62,2,363,28,No License,4.93,1.0,1,1.0,1063,2,3.194589879027615
Rental ,Brooklyn,Private room,35,5,219,0.08,9,330,1,No License,5.0,1.0,1,1.0,751,9,2.4861066034802874
Home in,Staten Island,Private room,30,46,370,0.55,1,137,0,No License,4.78,1.0,1,2.0,35,1,2.633483784427602
Rental ,Manhattan,Entire home/apt,30,1,40,0.71,91,364,1,No License,4.39,2.0,2,2.0,191,35,3.1550884140921847
Rental ,Staten Island,Entire home/apt,30,13,64,0.99,2,364,6,No License,4.46,2.0,2,1.0,20,2,3.0483371225710463
Rental ,Brooklyn,Entire home/apt,30,58,90,0.87,5,45,1,No License,4.86,2.0,2,1.0,37,5,3.0843664004975637
Rental ,Brooklyn,Entire home/apt,90,1,161,0.18,1,363,1,No License,4.39,2.0,2,1.0,664,1,2.9517727088869
Rental ,Brooklyn,Entire home/apt,30,3,201,0.24,2,90,2,No License,5.0,2.0,4,1.0,664,2,2.887312033330232
Rental ,Queens,Private room,30,15,65,1.97,3,364,15,No License,5.0,1.0,1,1.0,131,3,2.7801576351167334
Rental ,Brooklyn,Entire home/apt,31,13,130,0.71,2,46,7,No License,5.0,2.0,2,2.0,969,2,3.239106667783521
Rental ,Brooklyn,Entire home/apt,30,32,33,4.14,2,350,32,No License,4.78,3.0,4,1.5,95,2,3.2615473330677593
Home in,Brooklyn,Entire home/apt,30,32,389,0.6,3,365,0,No License,4.69,4.0,4,2.0,664,3,3.285075049949229
Home in,Brooklyn,Entire home/apt,30,184,67,1.32,3,136,19,No License,4.77,3.0,4,1.0,664,3,3.103153996494272
Loft in,Brooklyn,Entire home/apt,30,85,131,1.62,2,179,12,No License,4.96,1.0,1,1.0,969,1,3.2682865114578847
Condo i,Brooklyn,Entire home/apt,30,25,61,0.17,1,239,4,No License,4.76,1.0,1,1.0,969,1,3.037979664972803
Townhou,Queens,Entire home/apt,30,1,31,0.91,2,54,1,No License,4.39,3.0,4,2.5,67,2,2.9488706992255116
Loft in,Brooklyn,Entire home/apt,30,55,1465,0.52,1,173,0,No License,4.84,1.0,1,1.0,969,1,3.2904027084133673
Rental ,Brooklyn,Entire home/apt,30,18,784,0.33,1,0,0,No License,4.44,3.0,3,1.0,1586,1,3.1384657012743884
Home in,Queens,Private room,30,116,88,4.39,2,0,51,No License,4.69,1.0,1,1.0,184,2,2.6170600014230736
Loft in,Brooklyn,Private room,30,39,172,0.52,2,227,2,No License,4.72,2.0,1,1.0,301,2,2.572227276182801
Home in,Brooklyn,Entire home/apt,30,118,96,1.31,2,151,3,No License,4.61,3.0,3,2.0,969,1,3.3084476361880606
Place t,Manhattan,Entire home/apt,30,418,31,4.74,2,365,57,No License,4.66,1.0,2,1.0,1063,2,2.9920531496671643
Rental ,Brooklyn,Entire home/apt,30,200,58,2.34,1,356,5,No License,4.92,2.0,2,1.0,969,1,3.1603901346620162
Home in,Staten Island,Private room,30,64,189,0.47,3,363,2,No License,4.77,1.0,1,1.0,6,3,2.742076216647689
Rental ,Brooklyn,Private room,30,1,739,0.04,1,28,0,No License,4.39,1.0,1,1.0,969,1,2.698877147489477
Rental ,Brooklyn,Entire home/apt,30,24,27,0.41,4,38,8,No License,4.75,1.0,1,1.0,969,4,3.015984223658283
Rental ,Manhattan,Entire home/apt,30,3,94,0.56,1,94,3,No License,4.67,0.0,1,1.0,52,1,2.8488576348688746
Condo i,Queens,Entire home/apt,3,70,6,2.59,1,326,35,Exempt,5.0,2.0,3,1.0,19,1,3.1191154596054207
Service,Brooklyn,Entire home/apt,30,222,109,1.72,1,307,20,No License,4.54,1.0,1,1.0,969,1,2.965852458546067
Rental ,Manhattan,Entire home/apt,2,11,15,0.29,84,102,3,Exempt,4.73,1.0,2,1.0,204,75,3.187657119249708
Rental ,Manhattan,Entire home/apt,2,7,7,7.0,3,48,7,Exempt,4.86,2.0,2,1.0,158,3,3.1756404402106386
Loft in,Queens,Entire home/apt,30,61,31,4.59,2,365,52,No License,5.0,2.0,2,2.0,184,2,3.022772820669922
Townhou,Manhattan,Entire home/apt,2,17,11,4.43,4,247,17,Exempt,4.76,3.0,3,1.0,1063,4,3.2519426900516475
Guest s,Queens,Entire home/apt,30,3,138,0.59,2,363,3,No License,5.0,2.0,3,1.0,19,2,3.1191154596054207
Rental ,Manhattan,Entire home/apt,3,41,30,0.46,10,365,12,Exempt,4.54,1.0,2,1.0,1063,10,3.0878855535794383
Rental ,Manhattan,Entire home/apt,30,9,4,0.59,52,25,7,No License,5.0,1.0,2,1.0,204,34,3.0771818022943487
Rental ,Manhattan,Entire home/apt,3,15,4,5.0,1,310,15,Exempt,4.93,2.0,4,1.0,204,1,3.2926475033067235
Rental ,Manhattan,Private room,30,75,69,0.53,1,90,10,No License,4.86,1.0,1,1.0,23,1,2.965852458546067
Rental ,Brooklyn,Entire home/apt,30,5,103,0.24,1,74,2,No License,4.8,1.0,2,1.0,969,1,3.1112597103321877
Vacatio,Manhattan,Entire home/apt,4,16,27,0.85,7,234,5,Exempt,4.75,2.0,3,1.0,1063,7,3.1853010902004706
Rental ,Manhattan,Entire home/apt,30,47,110,1.59,1,364,6,No License,4.98,1.0,1,1.0,1063,1,3.1550884140921847
Townhou,Manhattan,Entire home/apt,5,23,16,3.33,1,245,23,OSE,5.0,3.0,6,2.0,1063,1,3.271582367538979
Rental ,Queens,Entire home/apt,30,6,311,0.33,1,364,3,No License,4.83,1.0,1,1.0,91,1,2.8687030856226254
Townhou,Manhattan,Entire home/apt,30,47,54,0.76,1,206,23,No License,4.94,1.0,2,1.0,1063,1,3.1731639598539525
Rental ,Queens,Entire home/apt,30,17,196,0.83,1,179,4,No License,5.0,1.0,1,1.0,184,1,2.9517727088869
Rental ,Brooklyn,Entire home/apt,30,64,39,3.82,4,0,41,No License,5.0,1.0,1,1.0,664,4,3.0042797123413307
Rental ,Manhattan,Entire home/apt,3,14,3,3.68,3,0,14,Exempt,4.13,0.0,1,1.0,191,3,3.103153996494272
Rental ,Manhattan,Entire home/apt,30,2,26,0.85,1,125,2,No License,4.39,2.0,1,2.0,140,1,3.148297041946351
Service,Manhattan,Private room,30,45,52,3.41,22,0,39,No License,4.83,1.0,1,2.0,1063,22,2.5317360380969305
Service,Manhattan,Private room,30,53,32,3.19,22,0,34,No License,4.8,1.0,1,2.0,1063,22,2.5908577744058223
Rental ,Queens,Entire home/apt,30,309,128,2.37,2,364,2,No License,4.42,1.0,1,1.0,361,2,2.730308303384394
Rental ,Manhattan,Private room,1,20,13,2.08,5,0,20,Exempt,4.14,1.0,1,1.0,158,5,2.7643919430728485
Service,Manhattan,Private room,30,86,31,3.21,3,0,36,No License,4.86,1.0,1,1.0,1063,3,2.50963610418169
Rental ,Brooklyn,Entire home/apt,30,164,218,1.73,2,0,1,No License,4.84,2.0,2,1.0,664,2,2.9517727088869
Rental ,Brooklyn,Private room,30,72,67,5.74,1,0,70,No License,4.93,1.0,1,1.0,751,1,2.844726755639499
Home in,Queens,Entire home/apt,30,17,122,1.34,2,365,15,No License,5.0,3.0,3,1.0,39,2,2.9048178166875385
Rental ,Manhattan,Entire home/apt,4,6,25,1.59,10,269,6,Exempt,5.0,1.0,1,1.0,1063,10,3.1780919449723655
Rental ,Manhattan,Entire home/apt,30,151,218,1.46,3,178,1,No License,4.85,1.0,3,1.0,1063,3,2.954645330109129
Rental ,Manhattan,Entire home/apt,2,35,14,8.4,84,0,35,Exempt,3.92,0.0,1,1.0,204,75,3.094783464834754
Condo i,Brooklyn,Entire home/apt,30,14,66,0.77,1,249,9,No License,4.43,1.0,1,1.0,969,1,2.9338999825904946
Rental ,Manhattan,Entire home/apt,4,38,26,0.68,10,365,8,Exempt,4.55,1.0,3,1.0,1063,10,3.058306597602826
Rental ,Manhattan,Entire home/apt,90,8,26,0.16,4,107,1,No License,4.88,1.0,1,1.0,1063,2,2.6567249660442998
Loft in,Brooklyn,Entire home/apt,30,3,809,0.1,1,358,0,No License,5.0,1.0,1,1.0,969,1,3.2615473330677593
Rental ,Manhattan,Entire home/apt,2,444,17,8.64,84,0,89,Exempt,4.5,2.0,3,2.0,204,75,3.2528327058342335
Loft in,Manhattan,Entire home/apt,1,139,18,8.37,17,0,94,Exempt,4.59,1.0,1,1.0,158,10,2.9574890997241874
Rental ,Manhattan,Private room,30,16,687,0.25,2,26,0,No License,5.0,1.0,1,1.0,204,2,2.671375367473904
Home in,Queens,Private room,30,57,123,3.29,4,89,34,No License,4.86,1.0,1,1.0,110,4,3.0861319469347137
Rental ,Queens,Entire home/apt,30,197,74,6.86,5,364,56,No License,4.78,2.0,4,1.0,184,5,3.037979664972803
Condo i,Manhattan,Entire home/apt,30,29,37,0.78,1,0,11,No License,4.9,1.0,1,1.5,191,1,3.1398941550187747
Rental ,Queens,Private room,30,8,52,1.85,2,0,8,No License,4.56,1.0,1,1.0,85,1,2.7801576351167334
Guest s,Brooklyn,Private room,30,21,2,1.86,1,0,21,No License,4.91,1.0,1,1.0,301,1,3.10150157310909
Home in,Queens,Entire home/apt,1,21,19,1.85,1,357,21,OSE,4.71,3.0,4,1.0,29,1,2.60854424575946
Condo i,Brooklyn,Entire home/apt,30,8,90,0.51,1,0,3,No License,4.89,1.0,1,1.0,969,1,3.027205857775385
Rental ,Brooklyn,Entire home/apt,30,82,236,0.83,1,64,2,No License,4.93,1.0,1,1.0,664,1,2.887312033330232
Place t,Queens,Private room,31,168,97,3.12,2,0,28,No License,4.76,2.0,2,1.0,110,2,3.024998424059092
Home in,Bronx,Private room,30,27,20,0.45,5,214,6,No License,4.85,1.0,1,1.0,39,4,2.50963610418169
Home in,Brooklyn,Entire home/apt,1,34,17,3.98,2,0,34,Exempt,4.77,3.0,4,2.0,664,2,3.2035320458222842
Home in,Queens,Private room,5,9,15,3.7,2,260,9,Exempt,4.89,1.0,1,1.0,29,2,2.844726755639499
Rental ,Brooklyn,Entire home/apt,2,75,19,4.36,1,0,54,OSE,5.0,3.0,3,1.0,190,1,3.293390751474761
Rental ,Brooklyn,Private room,30,256,127,2.6,1,249,3,No License,4.81,1.0,1,1.5,190,1,2.572227276182801
Condo i,Bronx,Entire home/apt,30,24,435,1.38,1,0,0,No License,4.46,2.0,3,2.0,22,1,2.9048178166875385
Rental ,Brooklyn,Entire home/apt,30,10,1216,0.16,1,0,0,No License,4.9,1.0,1,1.0,664,1,2.9517727088869
Rental ,Brooklyn,Private room,30,21,5,0.28,3,154,4,No License,4.57,1.0,1,1.0,301,3,2.7589575183515067
Hotel i,Manhattan,Private room,1,4,13,3.53,185,8,4,Exempt,4.5,1.0,2,1.0,140,17,3.0042797123413307
Rental ,Manhattan,Private room,30,4,83,1.03,1,0,4,No License,3.8,1.0,1,1.0,302,1,2.9685859150641316
Rental ,Queens,Entire home/apt,30,216,56,3.99,1,0,54,No License,4.62,3.0,4,2.0,110,1,2.936957517084059
Condo i,Manhattan,Entire home/apt,30,126,52,0.84,1,0,7,No License,4.78,1.0,1,1.0,191,1,3.10150157310909
Rental ,Manhattan,Private room,30,71,102,0.79,1,0,10,No License,4.92,1.0,1,1.0,1063,1,2.908196882308139
Rental ,Manhattan,Entire home/apt,30,24,88,0.47,2,89,3,No License,4.92,1.0,3,1.0,1063,2,3.027205857775385
Rental ,Manhattan,Private room,30,45,42,3.25,2,0,37,No License,4.52,1.0,1,1.0,1063,2,2.5208547922052063
Guest s,Brooklyn,Entire home/apt,30,187,29,2.09,1,0,54,No License,4.89,1.0,1,1.0,969,1,2.8141270626093706
Rental ,Manhattan,Private room,30,257,62,2.55,1,0,22,No License,4.78,1.0,1,1.0,302,1,2.827617620540271
Rental ,Queens,Private room,30,61,84,1.69,1,0,19,No License,4.89,1.0,1,1.0,138,1,2.8836824505315013
Rental ,Manhattan,Entire home/apt,30,36,1464,0.4,1,363,0,No License,4.36,1.0,1,1.0,1063,1,3.0679137375811734
Home in,Queens,Private room,1,84,4,5.45,1,0,74,OSE,4.72,2.0,2,1.0,46,1,2.997009118491433
Rental ,Manhattan,Entire home/apt,2,4,110,0.93,1,84,4,Exempt,5.0,1.0,1,1.0,204,1,3.4208604679075765
Townhou,Brooklyn,Private room,2,10,9,1.39,2,0,10,OSE,5.0,1.0,1,1.5,19,2,2.9276854563279033
Service,Manhattan,Entire home/apt,7,82,3,2.36,8,0,32,Exempt,4.63,2.0,2,1.0,140,7,3.356690277535247
Guest s,Brooklyn,Entire home/apt,1,624,11,9.21,1,0,95,OSE,4.84,1.0,1,1.0,190,1,2.9429762936938837
Rental ,Queens,Private room,30,66,101,3.53,1,0,37,No License,4.88,1.0,1,1.5,69,1,2.804793885493015
Condo i,Bronx,Private room,30,5,208,0.07,2,218,2,No License,4.4,1.0,1,1.5,31,2,2.8319857590280426
Rental ,Manhattan,Entire home/apt,30,84,46,3.71,2,0,37,No License,4.66,2.0,2,1.0,1063,2,2.91810497216488
Townhou,Brooklyn,Private room,30,23,370,0.39,9,174,0,No License,4.78,1.0,1,2.0,246,9,2.5208547922052063
Condo i,Manhattan,Private room,30,29,59,2.96,1,0,29,No License,4.97,1.0,1,1.0,1063,1,2.9920531496671643
casa pa,Brooklyn,Entire home/apt,30,222,45,1.97,3,0,26,No License,4.56,1.0,3,1.0,664,3,2.8687030856226254
Rental ,Brooklyn,Entire home/apt,30,65,31,3.97,1,0,42,No License,4.89,1.0,2,2.0,178,1,2.9920531496671643
Guest s,Manhattan,Entire home/apt,30,60,61,2.17,2,210,22,No License,4.83,1.0,4,1.0,1063,2,3.195726115723902
Home in,Brooklyn,Entire home/apt,30,25,20,1.36,2,0,14,No License,4.85,2.0,3,1.0,664,2,3.0483371225710463
Rental ,Brooklyn,Private room,31,209,102,2.42,1,270,19,No License,4.9,1.0,1,1.0,74,1,3.027205857775385
Rental ,Manhattan,Entire home/apt,30,9,64,1.4,18,86,9,No License,4.67,2.0,2,1.5,204,8,3.200217854940105
Rental ,Manhattan,Entire home/apt,2,147,14,4.52,84,234,54,Exempt,4.6,0.0,1,1.0,204,75,3.128231583903203
Rental ,Queens,Entire home/apt,30,104,103,3.76,1,0,43,No License,4.78,1.0,1,1.0,163,1,2.8908975527357526
Townhou,Brooklyn,Private room,30,72,61,3.55,6,0,34,No License,4.85,1.0,1,1.0,37,6,2.844726755639499
Rental ,Brooklyn,Entire home/apt,30,81,123,3.88,1,89,48,No License,4.9,2.0,2,1.0,41,1,3.094783464834754
Rental ,Brooklyn,Entire home/apt,3,15,38,3.24,1,0,15,OSE,4.56,1.0,1,1.0,160,1,3.058306597602826
Rental ,Manhattan,Entire home/apt,2,8,15,2.2,4,0,8,Exempt,4.5,2.0,2,1.0,1063,4,3.0771818022943487
Rental ,Queens,Entire home/apt,30,3,124,0.35,2,365,3,No License,5.0,2.0,2,1.0,136,2,3.281972562589499
Rental ,Manhattan,Private room,30,7,372,0.09,7,222,0,No License,4.43,1.0,1,3.5,1063,7,2.4609699101022455
Townhou,Queens,Private room,2,61,0,3.98,1,195,46,OSE,4.95,1.0,1,1.0,131,1,2.887312033330232
Rental ,Brooklyn,Entire home/apt,30,93,123,0.99,1,180,7,No License,4.84,2.0,2,1.0,83,1,3.257231599339429
Rental ,Queens,Entire home/apt,30,44,66,2.09,1,365,19,No License,4.95,1.0,2,1.0,58,1,2.9818666630176964
Townhou,Brooklyn,Private room,30,121,33,4.0,1,0,43,No License,4.95,1.0,2,1.0,664,1,3.2519426900516475
Rental ,Manhattan,Entire home/apt,2,8,4,4.21,1,0,8,Exempt,4.89,3.0,3,2.0,1063,1,3.3301933597296887
Condo i,Brooklyn,Entire home/apt,30,8,97,0.4,1,296,5,No License,5.0,1.0,1,1.0,74,1,2.9048178166875385
Rental ,Brooklyn,Entire home/apt,30,80,112,1.54,1,364,16,No License,4.95,2.0,2,1.0,190,1,3.029395389811385
Guest s,Queens,Entire home/apt,30,4,557,0.14,1,365,0,No License,4.0,1.0,1,1.0,53,1,2.804793885493015
Home in,Queens,Private room,30,28,115,1.58,8,365,15,No License,4.93,1.0,1,1.5,163,8,2.9603045404593864
Home in,Queens,Private room,30,152,93,2.24,1,88,24,No License,4.84,1.0,1,1.0,66,1,2.60854424575946
Rental ,Manhattan,Entire home/apt,2,38,46,1.17,84,0,3,Exempt,4.87,0.0,1,1.0,204,75,3.103153996494272
Rental ,Brooklyn,Entire home/apt,30,12,1493,0.21,1,100,0,No License,4.67,3.0,4,1.5,74,1,3.0861319469347137
Rental ,Queens,Entire home/apt,30,83,115,2.51,1,59,14,No License,4.93,1.0,1,1.0,53,1,2.844726755639499
Rental ,Queens,Private room,30,119,41,4.55,5,364,41,No License,4.61,1.0,1,2.0,184,5,2.678467065846623
Home in,Bronx,Private room,30,12,158,0.19,7,340,1,No License,4.33,1.0,1,1.0,20,7,2.5208547922052063
Condo i,Brooklyn,Entire home/apt,30,11,123,0.75,1,89,2,No License,5.0,1.0,1,1.0,35,1,3.2184142406007306
Rental ,Brooklyn,Entire home/apt,30,43,62,1.72,1,364,35,No License,4.86,1.0,1,1.0,190,1,2.8488576348688746
Townhou,Bronx,Entire home/apt,30,14,97,0.87,1,361,5,No License,4.86,2.0,2,1.0,55,1,3.027205857775385
Rental ,Queens,Entire home/apt,30,6,410,0.15,2,179,0,No License,5.0,1.0,1,1.0,36,2,2.9517727088869
Bungalo,Queens,Entire home/apt,30,127,124,2.3,1,179,19,No License,4.76,2.0,4,1.0,53,1,3.281972562589499
Rental ,Brooklyn,Private room,30,51,39,3.45,1,269,47,No License,4.75,1.0,1,1.0,246,1,2.572227276182801
Place t,Brooklyn,Private room,30,16,194,0.63,1,365,7,No License,4.56,1.0,1,1.0,246,1,3.027205857775385
Rental ,Brooklyn,Private room,30,27,29,2.02,1,120,23,No License,4.96,1.0,1,1.0,969,1,2.7180965611053196
