name,neighbourhood_group,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths,nb_count,host_id_count
Rental ,Manhattan,Entire home/apt,30,10,22,0.11,139,276,2,No License,4.4,0.0,1,1.0,786,129
Rental ,Manhattan,Entire home/apt,30,7,127,0.14,60,364,2,No License,4.71,2.0,2,2.0,207,52
Condo i,Queens,Entire home/apt,7,3,14,0.61,7,121,3,Exempt,5.0,1.0,1,1.0,253,6
Service,Manhattan,Entire home/apt,30,4,14,0.16,256,365,1,No License,4.75,1.0,1,1.0,786,146
Rental ,Brooklyn,Entire home/apt,30,2,367,0.15,1,267,0,No License,4.39,2.0,2,1.0,751,1
Rental ,Brooklyn,Private room,30,2,163,0.25,4,365,2,No License,4.39,1.0,1,1.0,160,4
Rental ,Brooklyn,Private room,30,24,84,0.74,3,0,5,No License,4.4,1.0,1,1.0,969,3
Home in,Brooklyn,Entire home/apt,30,10,116,0.36,1,286,6,No License,4.8,1.0,2,1.0,401,1
Rental ,Manhattan,Private room,30,20,250,0.34,22,13,2,No License,4.7,1.0,1,1.0,1063,12
Guest s,Brooklyn,Private room,30,103,131,2.67,1,90,22,No License,4.86,1.0,1,1.0,13,1
Rental ,Queens,Entire home/apt,30,23,1674,0.3,1,0,0,No License,4.83,1.0,1,1.0,324,1
Rental ,Queens,Shared room,30,42,111,1.34,6,365,15,No License,4.48,1.0,2,1.0,50,5
Rental ,Manhattan,Entire home/apt,5,5,19,3.66,1,210,5,Exempt,5.0,2.0,3,2.0,84,1
Rental ,Brooklyn,Entire home/apt,30,213,131,3.87,8,189,56,No License,4.92,0.0,1,1.0,270,8
Rental ,Brooklyn,Private room,30,18,62,1.84,7,90,18,No License,4.94,1.0,1,2.0,210,7
Hotel i,Manhattan,Private room,3,18,48,3.03,1,71,18,Exempt,4.94,1.0,1,1.0,942,1
Condo i,Brooklyn,Private room,6,69,8,2.84,1,311,30,OSE,5.0,2.0,2,2.0,751,1
Townhou,Queens,Private room,30,17,58,3.04,1,173,17,No License,5.0,2.0,2,1.0,184,1
Rental ,Brooklyn,Private room,30,7,66,0.74,1,180,7,No License,5.0,1.0,1,1.0,1586,1
Townhou,Queens,Entire home/apt,30,16,1610,0.1,9,365,0,No License,4.71,4.0,8,2.0,20,8
Rental ,Brooklyn,Entire home/apt,30,58,321,0.49,1,70,1,No License,4.78,1.0,1,1.0,969,1
Rental ,Bronx,Entire home/apt,30,54,66,2.14,2,178,20,No License,4.98,2.0,2,1.0,31,2
Rental ,Brooklyn,Entire home/apt,30,51,116,2.29,1,279,15,No License,4.92,1.0,3,1.0,84,1
Rental ,Manhattan,Entire home/apt,30,6,148,0.58,1,87,6,No License,4.5,1.0,1,1.0,89,1
Home in,Queens,Private room,30,1,195,0.15,56,217,1,No License,4.39,1.0,1,1.0,39,37
Rental ,Manhattan,Entire home/apt,30,5,348,0.22,1,30,2,No License,5.0,1.0,1,1.0,867,1
Rental ,Bronx,Entire home/apt,30,66,115,1.29,1,365,13,No License,4.5,1.0,3,1.0,9,1
Home in,Queens,Private room,31,6,74,1.51,3,239,6,No License,4.67,1.0,1,1.0,184,3
Rental ,Manhattan,Private room,30,40,67,1.38,1,0,10,No License,4.76,1.0,2,1.0,1063,1
Rental ,Queens,Private room,30,27,66,1.76,1,179,20,No License,4.63,1.0,1,1.0,163,1
Home in,Bronx,Entire home/apt,1,32,20,2.99,1,342,32,Exempt,4.91,3.0,4,3.0,56,1
Home in,Queens,Private room,30,24,95,2.86,8,364,24,No License,4.88,1.0,1,1.0,324,8
Rental ,Manhattan,Private room,1,8,4,3.93,2,267,8,OSE,4.63,1.0,2,1.0,867,2
Condo i,Manhattan,Entire home/apt,30,12,123,0.15,1,365,2,No License,5.0,1.0,1,1.5,413,1
Townhou,Staten Island,Entire home/apt,30,230,129,2.29,1,261,6,No License,4.89,0.0,3,1.0,20,1
Rental ,Manhattan,Entire home/apt,30,1,950,0.03,1,0,0,No License,4.39,1.0,2,1.0,366,1
Rental ,Bronx,Entire home/apt,30,72,128,2.07,1,364,21,No License,4.85,1.0,2,1.5,13,1
Rental ,Brooklyn,Private room,30,116,63,1.84,6,90,21,No License,4.79,1.0,2,1.0,751,6
Condo i,Brooklyn,Entire home/apt,30,11,148,0.17,2,72,1,No License,5.0,2.0,3,1.0,173,2
Rental ,Manhattan,Private room,1,7,10,5.38,5,91,7,Exempt,4.71,1.0,1,1.0,867,5
Home in,Queens,Private room,30,18,85,0.23,2,365,10,No License,4.94,1.0,1,1.0,91,2
Rental ,Manhattan,Entire home/apt,1,5,17,3.66,1,253,5,Exempt,4.6,2.0,2,2.0,207,1
Rental ,Brooklyn,Private room,30,2,59,0.27,2,89,2,No License,4.39,0.0,1,1.0,84,2
Rental ,Manhattan,Entire home/apt,2,474,16,12.69,84,137,88,Exempt,4.75,0.0,2,1.0,25,75
Rental ,Manhattan,Private room,30,40,90,2.76,2,247,31,No License,4.65,1.0,1,1.0,1063,2
Rental ,Manhattan,Entire home/apt,30,2,37,0.72,67,250,2,No License,4.39,1.0,1,1.0,786,1
Condo i,Manhattan,Private room,30,1,2638,0.01,1,0,0,No License,4.39,1.0,2,1.0,867,1
Rental ,Brooklyn,Private room,30,1,54,0.54,20,249,1,No License,4.39,1.0,1,1.0,1586,3
Townhou,Manhattan,Entire home/apt,2,13,14,3.75,4,290,13,Exempt,4.62,3.0,3,1.0,52,4
Home in,Queens,Private room,30,9,89,1.86,5,269,9,No License,4.56,1.0,1,2.0,50,5
Rental ,Manhattan,Entire home/apt,30,2,28,0.61,2,164,2,No License,4.39,1.0,1,1.0,211,2
Home in,Queens,Entire home/apt,30,7,116,0.29,8,365,3,No License,4.14,3.0,9,1.0,45,6
Condo i,Manhattan,Entire home/apt,365,12,81,0.37,1,213,5,No License,4.58,1.0,3,1.0,375,1
Rental ,Manhattan,Entire home/apt,4,89,17,3.31,4,248,41,Exempt,4.72,0.0,3,1.0,942,3
Rental ,Queens,Entire home/apt,30,3,131,0.41,3,177,3,No License,5.0,2.0,4,1.0,163,2
Condo i,Brooklyn,Entire home/apt,30,35,53,1.14,1,0,1,No License,5.0,1.0,1,1.0,301,1
Home in,Queens,Private room,30,325,122,4.21,1,179,49,No License,4.78,1.0,1,1.0,111,1
Rental ,Manhattan,Private room,30,21,125,1.92,1,4,21,No License,4.95,1.0,1,1.0,786,1
Rental ,Brooklyn,Entire home/apt,30,3,228,0.23,1,79,1,No License,5.0,0.0,1,1.0,28,1
Rental ,Manhattan,Entire home/apt,30,11,44,0.12,139,20,2,No License,4.64,0.0,1,1.0,67,129
Rental ,Manhattan,Entire home/apt,31,15,125,0.38,1,55,1,No License,5.0,1.0,1,1.0,9,1
Rental ,Brooklyn,Private room,30,3,172,0.15,12,365,1,No License,4.0,1.0,1,2.5,751,11
Rental ,Manhattan,Entire home/apt,30,4,1942,0.04,6,365,0,No License,3.75,2.0,1,1.0,942,4
Rental ,Manhattan,Entire home/apt,30,7,75,0.24,4,86,1,No License,5.0,1.0,1,1.0,375,4
Townhou,Queens,Private room,30,47,219,0.84,1,90,6,No License,4.77,1.0,1,1.0,131,1
Home in,Queens,Private room,30,3,35,0.06,267,55,1,No License,3.67,1.0,1,1.0,136,87
Apartho,Manhattan,Private room,1,197,77,4.82,4,299,44,Exempt,4.49,1.0,2,1.0,413,2
Service,Manhattan,Private room,30,47,33,2.83,22,197,30,No License,4.79,1.0,1,2.0,52,22
Condo i,Manhattan,Entire home/apt,30,74,60,0.45,3,364,9,No License,4.89,1.0,1,1.0,867,3
Loft in,Staten Island,Private room,30,204,119,2.49,3,365,24,No License,4.87,2.0,3,1.0,12,2
Condo i,Manhattan,Entire home/apt,30,9,748,0.18,133,35,0,No License,4.78,1.0,2,1.0,942,113
Rental ,Brooklyn,Entire home/apt,30,1,18,1.0,1,223,1,No License,4.39,2.0,3,2.0,664,1
Boutiqu,Manhattan,Private room,1,16,2,0.33,18,39,8,Exempt,4.31,1.0,2,1.0,867,14
Home in,Queens,Private room,30,12,123,1.06,8,365,12,No License,5.0,1.0,1,1.5,163,8
Rental ,Manhattan,Entire home/apt,30,6,146,0.3,6,266,3,No License,4.5,1.0,1,1.0,1063,6
Rental ,Queens,Private room,30,2,49,0.48,2,180,2,No License,4.39,1.0,1,1.0,361,2
Boutiqu,Manhattan,Private room,2,11,117,0.34,84,92,4,Exempt,4.64,1.0,2,1.0,942,75
Home in,Brooklyn,Private room,30,24,730,0.31,1,364,0,No License,4.96,1.0,1,1.0,76,1
Condo i,Manhattan,Private room,30,1,1800,0.02,2,365,0,No License,4.39,1.0,2,1.0,375,2
Rental ,Brooklyn,Entire home/apt,30,14,145,0.9,1,15,8,No License,5.0,1.0,1,1.0,83,1
Rental ,Brooklyn,Entire home/apt,30,5,35,0.77,1,0,5,No License,5.0,1.0,1,1.0,969,1
Service,Manhattan,Entire home/apt,30,5,488,0.12,256,297,0,No License,4.0,1.0,1,1.0,191,146
Rental ,Manhattan,Entire home/apt,1,54,3,5.36,2,114,54,Exempt,4.94,1.0,2,1.0,1063,2
Rental ,Manhattan,Entire home/apt,30,69,146,1.61,4,197,7,No License,4.83,0.0,1,1.0,1063,4
Rental ,Manhattan,Private room,30,242,43,2.46,1,256,39,No License,4.88,1.0,1,1.0,138,1
Rental ,Brooklyn,Private room,30,1,391,0.08,10,364,0,No License,4.39,1.0,1,1.0,664,2
Rental ,Brooklyn,Private room,30,2,612,0.1,6,218,0,No License,4.39,2.0,2,1.0,401,5
Home in,Queens,Private room,30,4,67,0.78,1,363,4,No License,5.0,1.0,1,1.0,67,1
Rental ,Manhattan,Private room,30,7,1667,0.08,7,0,0,No License,4.57,1.0,1,1.0,328,7
Rental ,Bronx,Private room,30,10,169,0.74,2,167,7,No License,4.9,1.0,1,1.0,55,2
Rental ,Brooklyn,Private room,30,255,53,3.09,3,90,49,No License,4.58,1.0,1,1.0,969,3
Guest s,Brooklyn,Private room,30,103,118,1.7,4,244,22,No License,4.88,1.0,1,1.0,41,4
Home in,Brooklyn,Entire home/apt,1,9,5,2.87,8,349,9,Exempt,5.0,2.0,2,1.0,664,4
Service,Brooklyn,Private room,30,56,467,1.14,8,166,0,No License,4.71,1.0,1,1.0,1586,8
Rental ,Brooklyn,Entire home/apt,30,133,60,1.8,2,180,17,No License,4.56,1.0,1,1.0,246,2
Rental ,Manhattan,Private room,7,3,18,2.09,4,56,3,Exempt,4.0,1.0,1,2.0,1063,3
Rental ,Brooklyn,Private room,30,62,1620,0.7,1,59,0,No License,4.39,1.0,1,1.0,751,1
Loft in,Manhattan,Entire home/apt,1,99,19,5.3,11,226,57,Exempt,4.73,1.0,1,1.0,942,9
Rental ,Queens,Entire home/apt,30,22,125,0.85,6,89,7,No License,4.77,1.0,3,1.0,53,6
Rental ,Brooklyn,Private room,1,30,122,3.72,1,349,30,OSE,4.93,1.0,1,1.0,969,1
Boutiqu,Manhattan,Private room,30,17,26,0.6,25,309,4,No License,4.71,1.0,1,0.0,191,25
Rental ,Brooklyn,Entire home/apt,30,24,53,1.69,1,255,19,No License,4.75,3.0,5,1.0,246,1
Rental ,Brooklyn,Private room,2,29,19,1.14,4,77,12,OSE,4.76,1.0,1,1.0,74,4
Rental ,Manhattan,Entire home/apt,30,78,93,0.54,2,303,1,No License,4.59,2.0,2,1.0,328,1
Townhou,Staten Island,Entire home/apt,30,8,45,0.24,1,146,3,No License,5.0,0.0,1,1.0,10,1
Service,Manhattan,Entire home/apt,30,254,41,3.31,1,292,36,No License,4.76,0.0,1,1.0,867,1
Home in,Queens,Private room,30,3,207,0.39,3,364,3,No License,4.67,0.0,3,1.0,324,3
Rental ,Queens,Private room,30,39,119,2.43,1,309,26,No License,4.9,1.0,1,1.0,361,1
Townhou,Brooklyn,Entire home/apt,30,61,109,2.04,5,179,13,No License,4.77,2.0,2,2.0,210,5
Home in,Queens,Private room,30,21,47,2.16,8,342,21,No License,4.81,1.0,1,2.0,253,8
Rental ,Manhattan,Entire home/apt,30,17,14,0.24,133,340,2,No License,4.71,2.0,1,1.0,786,113
Guest s,Brooklyn,Private room,30,2,1568,0.04,1,0,0,No License,4.39,1.0,1,1.0,54,1
Rental ,Brooklyn,Shared room,30,3,429,0.19,18,365,0,No License,2.67,1.0,1,1.0,95,15
Rental ,Manhattan,Entire home/apt,30,5,97,0.19,60,274,3,No License,5.0,0.0,2,1.0,366,52
Rental ,Brooklyn,Entire home/apt,30,41,129,0.76,1,0,7,No License,4.93,2.0,3,1.0,301,1
Rental ,Manhattan,Entire home/apt,30,1,822,0.04,2,365,0,No License,4.39,3.0,3,1.5,191,1
Rental ,Manhattan,Entire home/apt,2,39,7,2.88,2,0,34,Exempt,4.73,1.0,2,1.0,328,2
Rental ,Queens,Entire home/apt,30,4,159,0.26,2,365,2,No License,3.5,2.0,3,1.0,170,2
Rental ,Manhattan,Entire home/apt,30,37,185,0.39,1,179,4,No License,4.84,0.0,1,1.0,629,1
Home in,Brooklyn,Entire home/apt,365,4,2056,0.04,1,29,0,No License,5.0,2.0,3,2.5,173,1
Rental ,Manhattan,Entire home/apt,30,4,678,0.04,2,89,0,No License,3.5,2.0,3,1.0,302,2
Loft in,Manhattan,Entire home/apt,30,75,39,3.58,1,364,35,No License,4.73,1.0,4,1.0,942,1
Condo i,Manhattan,Entire home/apt,30,4,384,0.07,133,364,0,No License,5.0,1.0,1,1.0,207,113
Rental ,Manhattan,Entire home/apt,30,6,552,0.04,10,364,0,No License,4.4,2.0,7,1.0,1063,7
Townhou,Queens,Private room,30,30,47,0.91,8,90,11,No License,4.67,1.0,1,1.5,324,8
Rental ,Queens,Entire home/apt,30,40,109,1.36,2,180,17,No License,4.65,1.0,2,1.0,70,2
Rental ,Brooklyn,Private room,30,29,122,1.74,2,90,14,No License,4.86,1.0,1,1.5,84,2
Rental ,Manhattan,Entire home/apt,1,24,69,0.98,6,194,7,Exempt,4.38,0.0,3,1.0,942,6
Loft in,Bronx,Private room,30,53,32,3.85,1,365,46,No License,4.94,1.0,2,1.0,12,1
Rental ,Brooklyn,Entire home/apt,30,11,488,0.3,1,89,0,No License,4.64,1.0,1,1.0,751,1
Rental ,Brooklyn,Entire home/apt,30,36,53,1.97,1,356,22,No License,4.86,2.0,2,1.0,270,1
Loft in,Manhattan,Private room,2,407,20,4.6,2,84,66,OSE,4.99,1.0,1,1.0,366,2
Rental ,Brooklyn,Entire home/apt,30,1,292,0.1,1,6,1,No License,4.39,2.0,2,1.0,270,1
Rental ,Queens,Entire home/apt,30,62,68,3.45,1,0,31,No License,4.92,1.0,1,1.0,361,1
Rental ,Manhattan,Entire home/apt,30,2,128,0.22,1,61,2,No License,4.39,1.0,1,1.0,328,1
Rental ,Manhattan,Entire home/apt,30,23,449,0.19,256,319,0,No License,4.65,1.0,2,1.0,867,146
Rental ,Manhattan,Entire home/apt,30,5,97,0.26,2,364,2,No License,4.6,1.0,2,1.0,140,1
Guestho,Staten Island,Entire home/apt,30,1,59,0.49,2,180,1,No License,4.39,1.0,2,1.0,10,2
Hotel i,Manhattan,Private room,30,51,1244,0.84,10,365,0,Exempt,4.06,1.0,1,1.0,867,9
Rental ,Queens,Entire home/apt,30,61,365,1.17,1,363,0,No License,4.72,2.0,2,1.0,184,1
Home in,Bronx,Private room,30,225,72,2.82,5,58,32,No License,4.88,1.0,1,1.0,27,5
Rental ,Manhattan,Entire home/apt,30,12,35,0.74,6,361,8,No License,4.83,1.0,2,1.0,629,6
Rental ,Brooklyn,Private room,30,43,31,3.18,2,365,39,No License,4.88,1.0,1,2.0,751,2
Townhou,Queens,Private room,30,200,80,2.1,7,90,8,No License,4.48,1.0,1,1.5,324,7
Rental ,Manhattan,Entire home/apt,30,71,28,1.13,1,0,30,No License,4.93,2.0,2,2.0,1063,1
Rental ,Manhattan,Entire home/apt,30,434,41,3.24,1,146,57,No License,4.66,1.0,1,1.0,786,1
Rental ,Manhattan,Private room,30,27,36,3.2,2,125,27,No License,4.96,1.0,1,1.0,867,2
Condo i,Manhattan,Entire home/apt,30,4,626,0.15,1,358,0,No License,4.0,1.0,1,1.0,158,1
Rental ,Brooklyn,Private room,30,4,62,0.23,6,239,3,No License,4.25,1.0,1,1.0,41,6
Rental ,Manhattan,Entire home/apt,30,60,192,0.38,1,365,1,No License,4.67,1.0,1,1.0,328,1
Condo i,Queens,Entire home/apt,30,19,23,1.12,17,365,8,No License,4.89,1.0,3,1.0,45,15
Condo i,Manhattan,Private room,30,19,127,1.33,10,334,13,No License,4.68,1.0,1,1.0,302,8
Home in,Queens,Private room,30,5,109,0.35,4,1,3,No License,5.0,1.0,1,1.0,33,4
Loft in,Manhattan,Entire home/apt,6,51,16,2.38,3,0,31,Exempt,4.65,1.0,3,1.0,942,3
Rental ,Brooklyn,Private room,30,9,76,1.62,2,270,9,No License,4.89,1.0,1,1.5,664,2
Home in,Bronx,Private room,30,34,123,1.62,1,64,16,No License,5.0,1.0,1,1.5,66,1
Rental ,Manhattan,Entire home/apt,1,8,21,3.33,1,28,8,Exempt,4.75,0.0,1,1.0,413,1
Rental ,Staten Island,Entire home/apt,30,29,31,1.92,1,0,23,No License,4.97,2.0,3,1.0,12,1
Rental ,Brooklyn,Entire home/apt,30,161,47,2.58,3,365,27,No License,4.71,2.0,2,2.0,246,3
Rental ,Manhattan,Entire home/apt,30,195,86,2.72,1,365,34,No License,4.94,2.0,3,1.5,629,1
Home in,Brooklyn,Private room,30,6,87,1.26,1,363,6,No License,4.67,1.0,1,1.0,1586,1
Rental ,Manhattan,Entire home/apt,30,16,180,0.18,133,157,1,No License,4.06,1.0,1,1.0,786,113
Rental ,Manhattan,Entire home/apt,30,1,1361,0.02,1,0,0,No License,4.39,2.0,2,1.0,942,1
Rental ,Manhattan,Entire home/apt,3,8,14,3.12,1,194,8,Exempt,5.0,1.0,1,1.0,942,1
Guestho,Bronx,Entire home/apt,30,2,89,0.43,1,84,2,No License,4.39,1.0,1,1.0,10,1
Rental ,Manhattan,Entire home/apt,30,8,126,0.22,133,349,1,No License,4.75,0.0,1,1.0,207,113
Rental ,Queens,Entire home/apt,30,29,63,1.98,1,236,25,No License,4.86,1.0,3,1.0,361,1
Rental ,Brooklyn,Entire home/apt,30,107,77,1.93,1,129,9,No License,4.91,2.0,2,1.0,1586,1
Rental ,Bronx,Private room,30,9,1393,0.18,2,0,0,No License,5.0,1.0,1,1.0,39,2
Home in,Queens,Private room,30,70,122,2.97,1,364,29,No License,4.61,1.0,2,1.0,111,1
Home in,Queens,Private room,30,26,124,1.02,4,89,10,No License,4.88,1.0,1,1.0,145,4
Rental ,Manhattan,Entire home/apt,3,3,1,2.31,1,20,3,Exempt,4.67,1.0,1,1.0,867,1
Rental ,Brooklyn,Private room,30,10,123,0.48,1,173,3,No License,4.8,1.0,1,1.0,57,1
Home in,Brooklyn,Private room,30,71,53,0.55,1,180,1,No License,4.61,1.0,1,1.0,1586,1
Home in,Queens,Private room,1,91,28,1.34,6,363,20,OSE,4.68,1.0,1,1.0,138,6
Rental ,Brooklyn,Private room,30,27,1145,0.3,4,365,0,No License,4.81,1.0,2,1.5,178,4
Rental ,Brooklyn,Private room,30,17,87,0.48,2,0,5,No License,4.53,1.0,1,1.0,270,2
Rental ,Queens,Private room,30,1,1017,0.03,8,180,0,No License,4.39,1.0,1,1.0,361,5
Home in,Queens,Shared room,30,95,138,3.77,1,1,14,No License,4.68,1.0,1,1.0,110,1
Guest s,Queens,Entire home/apt,2,8,41,1.74,1,261,8,OSE,4.88,1.0,1,1.0,91,1
Rental ,Brooklyn,Entire home/apt,30,1,165,0.18,3,365,1,No License,4.39,2.0,2,1.0,95,3
Rental ,Queens,Private room,30,32,100,0.95,2,201,12,No License,4.84,1.0,1,1.0,361,2
Rental ,Brooklyn,Entire home/apt,30,164,218,1.73,2,0,1,No License,4.84,2.0,2,1.0,664,2
Loft in,Manhattan,Private room,30,17,138,1.06,1,36,12,No License,5.0,1.0,1,1.0,73,1
Rental ,Queens,Private room,30,70,148,0.94,3,60,3,No License,4.83,1.0,1,1.0,324,2
Rental ,Queens,Private room,30,16,35,0.3,93,324,4,No License,4.75,1.0,1,1.0,170,81
Rental ,Brooklyn,Private room,30,61,62,4.87,9,42,59,No License,4.74,1.0,1,2.0,1586,9
Rental ,Manhattan,Entire home/apt,30,18,153,0.2,1,218,3,No License,4.67,2.0,3,1.0,302,1
Home in,Brooklyn,Private room,30,1,81,0.36,3,361,1,No License,4.39,1.0,1,1.0,664,2
Rental ,Queens,Private room,30,32,32,2.69,1,180,32,No License,4.63,2.0,2,1.0,69,1
Condo i,Brooklyn,Entire home/apt,30,22,212,0.26,8,87,1,No License,4.82,0.0,1,1.0,969,8
Townhou,Brooklyn,Entire home/apt,2,177,32,3.11,1,131,33,OSE,4.75,2.0,2,1.0,1586,1
Rental ,Manhattan,Entire home/apt,7,2,8,1.71,3,270,2,Exempt,4.39,2.0,6,2.0,413,3
Rental ,Brooklyn,Entire home/apt,30,122,361,0.99,1,257,1,No License,4.99,1.0,1,1.0,969,1
Rental ,Manhattan,Private room,30,18,68,0.45,3,5,15,No License,4.72,1.0,2,1.0,1063,2
Hotel i,Manhattan,Private room,1,4,267,0.18,7,364,1,Exempt,4.0,1.0,2,2.0,204,6
Rental ,Brooklyn,Entire home/apt,30,105,65,2.52,2,357,13,No License,4.91,1.0,1,1.0,1586,2
Condo i,Queens,Private room,30,84,49,2.23,2,16,28,No License,4.98,1.0,2,1.5,253,2
Home in,Brooklyn,Entire home/apt,30,49,1465,0.65,3,173,0,No License,4.65,1.0,3,1.0,664,3
Rental ,Queens,Entire home/apt,30,6,460,0.34,2,364,0,No License,4.17,2.0,2,1.0,39,1
Rental ,Brooklyn,Entire home/apt,30,48,96,0.68,1,62,11,No License,4.69,1.0,2,1.0,210,1
Rental ,Queens,Private room,30,1,871,0.03,1,0,0,No License,4.39,1.0,1,1.0,138,1
Rental ,Brooklyn,Private room,30,1,3506,0.01,1,177,0,No License,4.39,1.0,1,1.0,210,1
Rental ,Manhattan,Private room,30,3,68,0.58,2,150,3,No License,5.0,1.0,1,1.0,375,2
Service,Manhattan,Entire home/apt,30,1,323,0.09,14,43,1,No License,4.39,1.0,2,1.0,867,4
Rental ,Manhattan,Entire home/apt,30,6,128,0.2,30,117,1,No License,4.33,0.0,1,1.0,413,29
Condo i,Brooklyn,Private room,3,111,3,0.96,1,44,25,OSE,4.81,1.0,1,1.0,664,1
Home in,Queens,Private room,30,158,123,1.56,3,364,12,No License,4.89,1.0,1,1.0,136,3
Rental ,Manhattan,Private room,30,127,97,1.2,1,363,10,No License,4.84,1.0,1,1.0,89,1
Rental ,Manhattan,Entire home/apt,30,18,145,0.15,1,321,2,No License,4.78,1.0,1,1.0,52,1
Loft in,Manhattan,Entire home/apt,30,24,1,0.17,1,364,2,No License,4.79,2.0,1,1.5,136,1
Rental ,Manhattan,Entire home/apt,2,50,5,1.56,28,180,11,Exempt,4.46,4.0,4,1.0,867,26
Rental ,Manhattan,Entire home/apt,30,26,2068,0.29,1,0,0,No License,4.73,0.0,1,1.0,191,1
Rental ,Brooklyn,Entire home/apt,1,8,17,2.64,8,253,8,Exempt,4.75,3.0,3,1.0,135,6
Rental ,Manhattan,Entire home/apt,1,5,601,0.2,17,245,0,Exempt,4.8,1.0,4,1.0,328,17
Guest s,Queens,Private room,30,41,3,2.76,1,329,35,OSE,4.98,1.0,2,1.0,69,1
Service,Brooklyn,Entire home/apt,30,9,92,0.1,18,365,2,No License,4.56,0.0,1,1.0,301,18
Home in,Staten Island,Entire home/apt,30,55,72,0.65,1,38,7,No License,4.82,1.0,1,1.0,4,1
Rental ,Brooklyn,Private room,30,1,142,0.21,2,365,1,No License,4.39,1.0,1,1.0,84,2
Home in,Queens,Private room,30,77,54,3.82,3,48,41,No License,4.78,1.0,1,1.0,253,3
Rental ,Manhattan,Entire home/apt,31,59,48,0.93,2,365,2,No License,4.78,1.0,2,1.0,1063,2
Rental ,Queens,Private room,2,107,4,3.21,2,350,35,OSE,4.81,1.0,2,1.0,361,2
Rental ,Brooklyn,Private room,30,20,66,1.24,1,325,5,No License,4.95,1.0,1,1.0,969,1
Rental ,Queens,Entire home/apt,30,118,130,2.12,1,67,11,No License,4.72,1.0,1,1.0,184,1
Rental ,Manhattan,Entire home/apt,1,29,25,1.36,7,234,25,Exempt,4.66,0.0,2,1.0,942,7
Rental ,Brooklyn,Entire home/apt,30,44,41,3.1,2,365,36,No License,4.75,3.0,3,2.0,1586,2
Home in,Brooklyn,Private room,30,70,81,0.76,1,365,17,No License,4.67,2.0,6,1.0,74,1
Rental ,Manhattan,Entire home/apt,30,49,54,0.39,1,364,11,No License,4.84,1.0,1,1.0,84,1
Condo i,Bronx,Entire home/apt,30,2,369,0.15,1,365,0,No License,4.39,2.0,2,1.0,31,1
Home in,Brooklyn,Private room,30,27,2280,0.18,4,365,0,No License,4.54,1.0,1,1.0,1586,3
Rental ,Brooklyn,Entire home/apt,30,24,125,0.85,5,154,4,No License,4.83,0.0,1,1.0,160,4
Rental ,Brooklyn,Private room,1,60,12,2.61,4,350,28,OSE,4.77,1.0,1,1.0,1586,4
Rental ,Manhattan,Entire home/apt,30,4,1465,0.08,2,0,0,No License,4.75,1.0,1,1.0,136,2
Rental ,Manhattan,Entire home/apt,3,5,6,4.17,7,222,5,OSE,5.0,3.0,3,2.0,413,5
Rental ,Queens,Private room,30,43,136,1.6,3,309,12,No License,5.0,1.0,1,1.0,49,3
Condo i,Brooklyn,Entire home/apt,30,9,1469,0.08,1,339,0,No License,5.0,2.0,2,2.0,969,1
Rental ,Manhattan,Entire home/apt,30,6,1714,0.07,1,0,0,No License,4.5,1.0,2,1.0,786,1
Rental ,Bronx,Private room,30,8,2366,0.08,1,362,0,No License,4.5,1.0,1,1.0,32,1
Rental ,Manhattan,Entire home/apt,30,6,391,0.24,2,0,0,No License,4.0,0.0,1,1.0,211,2
Rental ,Bronx,Private room,3,78,10,1.96,1,279,34,OSE,4.76,1.0,1,1.0,31,1
Rental ,Manhattan,Entire home/apt,30,403,47,4.02,1,309,43,No License,4.37,1.0,2,1.0,413,1
Home in,Brooklyn,Entire home/apt,5,32,5,1.47,3,330,15,Exempt,5.0,1.0,1,1.0,41,3
Rental ,Manhattan,Private room,120,1,826,0.04,3,365,0,No License,4.39,1.0,1,1.0,629,2
Home in,Queens,Private room,30,12,146,0.21,4,364,1,No License,4.58,1.0,2,1.0,91,4
Rental ,Queens,Private room,30,3,93,0.41,93,364,3,No License,5.0,1.0,1,1.5,145,81
Rental ,Brooklyn,Entire home/apt,30,142,97,1.1,1,365,6,No License,4.7,1.0,2,1.0,401,1
Guestho,Manhattan,Private room,4,51,30,3.04,1,150,35,OSE,4.86,1.0,1,1.0,375,1
Rental ,Manhattan,Entire home/apt,2,16,33,0.64,4,267,4,OSE,4.5,1.0,1,1.0,366,4
Rental ,Brooklyn,Entire home/apt,30,32,113,0.86,2,365,3,No License,4.28,1.0,1,1.0,664,2
Rental ,Manhattan,Entire home/apt,1,3,13,2.14,19,346,3,Exempt,4.67,2.0,3,2.0,71,16
Rental ,Brooklyn,Private room,30,4,147,0.52,1,365,4,No License,4.5,1.0,1,1.5,1586,1
Guest s,Bronx,Entire home/apt,30,153,27,2.32,1,180,32,No License,4.76,1.0,1,1.0,35,1
Hotel i,Manhattan,Private room,1,30,107,0.97,8,299,12,Exempt,4.6,1.0,1,1.0,140,6
Rental ,Brooklyn,Entire home/apt,30,164,62,1.63,1,363,3,No License,4.91,1.0,2,1.0,301,1
Hotel i,Manhattan,Hotel room,1,2,60,0.1,9,0,1,Exempt,5.0,1.0,2,1.0,942,4
